risk_budget,method,seed,mean_success,ci95_success,mean_rare_failure_recall,ci95_rare_failure_recall,mean_contact_boundary_error,ci95_contact_boundary_error,mean_unsafe_commitment,ci95_unsafe_commitment,mean_overtrust_rate,ci95_overtrust_rate,mean_recovery_success,ci95_recovery_success,mean_tail_risk_rate,ci95_tail_risk_rate,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_average_scaling_gain,ci95_average_scaling_gain,mean_boundary_risk_slope,ci95_boundary_risk_slope,mean_scale_exception_gap,ci95_scale_exception_gap,mean_boundary_coverage,ci95_boundary_coverage,mean_shortcut_reliance,ci95_shortcut_reliance,mean_morphology_transfer_gap,ci95_morphology_transfer_gap,mean_recoverability_deficit,ci95_recoverability_deficit,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,mean_coverage,ci95_coverage,mean_risk_score,ci95_risk_score,groups
0.16,ensemble_uncertainty_gate,2,0.225837,0.030405,0.340278,0.038464,0.291667,0.035243,0.108796,0.031095,0.101852,0.02629,0.388889,0.038226,0.164352,0.036832,0.12037,0.029056,0.208333,0.039699,0.263889,0.038089,0.314815,0.046394,0.256944,0.045201,0.37963,0.045332,0.180556,0.040737,0.076389,0.024122,0.125,0.034645,0.0,0.0,0.222249,0.030895,0.43263,0.047941,0.12537,0.018184,72
0.16,ensemble_uncertainty_gate,3,0.201781,0.033508,0.363426,0.043501,0.333333,0.039303,0.092593,0.028082,0.101852,0.030687,0.400463,0.048636,0.138889,0.035975,0.138889,0.036551,0.210648,0.043341,0.266204,0.039122,0.349537,0.046216,0.289352,0.037114,0.384259,0.048627,0.159722,0.035057,0.048611,0.01985,0.136574,0.031869,0.0,0.0,0.206496,0.035241,0.454697,0.048758,0.112778,0.013347,72
0.16,ensemble_uncertainty_gate,4,0.247005,0.03059,0.421296,0.052878,0.303241,0.041032,0.125,0.035243,0.138889,0.030988,0.377315,0.049628,0.12963,0.029766,0.148148,0.040121,0.238426,0.03758,0.224537,0.036642,0.328704,0.04381,0.319444,0.045114,0.372685,0.036832,0.185185,0.039597,0.071759,0.02488,0.113426,0.028035,0.0,0.0,0.238963,0.032645,0.423887,0.041171,0.131204,0.019016,72
0.16,ensemble_uncertainty_gate,5,0.254709,0.03254,0.416667,0.044766,0.270833,0.036228,0.115741,0.033969,0.141204,0.033982,0.342593,0.044714,0.166667,0.036551,0.138889,0.031654,0.194444,0.047919,0.270833,0.0368,0.324074,0.046544,0.293981,0.045457,0.365741,0.04598,0.206019,0.039033,0.085648,0.02584,0.141204,0.035189,0.0,0.0,0.248787,0.033961,0.421269,0.049523,0.137917,0.016466,72
0.16,ensemble_uncertainty_gate,6,0.223484,0.032355,0.388889,0.048782,0.300926,0.041694,0.111111,0.030306,0.125,0.034037,0.384259,0.048196,0.12963,0.03245,0.150463,0.028283,0.229167,0.041088,0.273148,0.03999,0.351852,0.047285,0.231481,0.041652,0.368056,0.046566,0.215278,0.042585,0.074074,0.026554,0.104167,0.029917,0.0,0.0,0.224683,0.033255,0.429157,0.048568,0.123102,0.016706,72
0.16,ensemble_uncertainty_gate,7,0.238653,0.030901,0.375,0.043704,0.30787,0.04318,0.097222,0.026444,0.101852,0.03136,0.326389,0.044031,0.150463,0.03241,0.145833,0.032907,0.206019,0.03449,0.282407,0.036344,0.331019,0.044529,0.273148,0.047615,0.356481,0.03999,0.166667,0.033574,0.097222,0.028715,0.125,0.030134,0.0,0.0,0.234202,0.031664,0.421169,0.041135,0.118889,0.015593,72
0.16,ensemble_uncertainty_gate,8,0.235806,0.030705,0.333333,0.038226,0.310185,0.048052,0.085648,0.025019,0.115741,0.030743,0.356481,0.048052,0.157407,0.031581,0.150463,0.033673,0.180556,0.034037,0.238426,0.04374,0.342593,0.043291,0.261574,0.044215,0.354167,0.050023,0.164352,0.03626,0.081019,0.023291,0.148148,0.033918,0.0,0.0,0.231795,0.032234,0.418104,0.050915,0.119074,0.016027,72
0.16,ensemble_uncertainty_gate,9,0.221599,0.032951,0.372685,0.05425,0.298611,0.042339,0.099537,0.026373,0.138889,0.031654,0.386574,0.051215,0.141204,0.030071,0.141204,0.031429,0.208333,0.040737,0.282407,0.045063,0.356481,0.04252,0.261574,0.042284,0.37963,0.051781,0.19213,0.036356,0.060185,0.020742,0.122685,0.026635,0.0,0.0,0.220879,0.034409,0.438345,0.049949,0.123287,0.016486,72
0.16,generic_scaling_law_extrapolator,0,0.144903,0.025046,0.236111,0.038633,0.372685,0.046366,0.164352,0.03509,0.19213,0.039122,0.247685,0.050874,0.224537,0.041954,0.256944,0.041341,0.125,0.028715,0.358796,0.043661,0.423611,0.042339,0.43287,0.051957,0.208333,0.040222,0.275463,0.037207,0.078704,0.023272,0.180556,0.040222,0.0,0.0,0.109692,0.025393,0.220266,0.043163,0.196667,0.022484,72
0.16,generic_scaling_law_extrapolator,1,0.146835,0.023433,0.212963,0.042968,0.340278,0.041088,0.143519,0.02839,0.247685,0.039827,0.222222,0.039303,0.210648,0.040348,0.240741,0.035325,0.148148,0.035127,0.372685,0.044995,0.402778,0.048675,0.395833,0.052268,0.298611,0.040833,0.263889,0.036408,0.076389,0.025795,0.166667,0.03419,0.0,0.0,0.110476,0.022032,0.317225,0.043849,0.19213,0.017109,72
0.16,generic_scaling_law_extrapolator,2,0.141677,0.022891,0.189815,0.038392,0.314815,0.041148,0.157407,0.032876,0.208333,0.040737,0.252315,0.040862,0.206019,0.032624,0.236111,0.040222,0.210648,0.042367,0.377315,0.048779,0.449074,0.046432,0.474537,0.044607,0.219907,0.038675,0.280093,0.045609,0.111111,0.028164,0.171296,0.031636,0.0,0.0,0.098946,0.020752,0.238111,0.038453,0.189028,0.02055,72
0.16,generic_scaling_law_extrapolator,3,0.117284,0.022334,0.266204,0.045533,0.358796,0.049487,0.148148,0.035717,0.215278,0.036228,0.261574,0.04326,0.199074,0.04068,0.243056,0.042829,0.1875,0.034758,0.351852,0.04215,0.425926,0.04787,0.409722,0.041843,0.203704,0.039421,0.298611,0.046115,0.12037,0.033087,0.152778,0.03583,0.0,0.0,0.08662,0.021748,0.230734,0.041634,0.185,0.020656,72
0.16,generic_scaling_law_extrapolator,4,0.15634,0.0239,0.194444,0.038226,0.335648,0.047697,0.150463,0.034891,0.194444,0.039831,0.275463,0.041954,0.194444,0.040865,0.252315,0.044762,0.145833,0.034152,0.368056,0.046566,0.456019,0.050047,0.472222,0.047481,0.240741,0.040294,0.247685,0.044762,0.104167,0.030606,0.201389,0.042829,0.0,0.0,0.119294,0.024623,0.26275,0.044546,0.181759,0.022929,72
0.16,generic_scaling_law_extrapolator,5,0.1369,0.021226,0.217593,0.04068,0.296296,0.044401,0.162037,0.034779,0.215278,0.037918,0.217593,0.044126,0.256944,0.041341,0.236111,0.038633,0.157407,0.034729,0.37963,0.051781,0.43287,0.048205,0.453704,0.050968,0.208333,0.04175,0.293981,0.055768,0.12037,0.029766,0.178241,0.038404,0.0,0.0,0.09438,0.020145,0.21972,0.041712,0.2075,0.021643,72
0.16,generic_scaling_law_extrapolator,6,0.140367,0.024139,0.199074,0.034578,0.333333,0.04237,0.180556,0.035243,0.217593,0.037475,0.25463,0.045676,0.240741,0.04377,0.215278,0.037918,0.150463,0.035484,0.351852,0.047285,0.428241,0.044685,0.465278,0.041843,0.266204,0.048205,0.24537,0.040337,0.108796,0.025974,0.175926,0.037614,0.0,0.0,0.098341,0.022082,0.274278,0.046424,0.20875,0.021622,72
0.16,generic_scaling_law_extrapolator,7,0.131042,0.025072,0.282407,0.047761,0.347222,0.050361,0.159722,0.030606,0.238426,0.040776,0.277778,0.04286,0.25,0.03539,0.25463,0.046581,0.178241,0.037856,0.388889,0.038768,0.472222,0.04523,0.462963,0.053369,0.196759,0.037301,0.263889,0.042247,0.081019,0.025019,0.189815,0.042026,0.0,0.0,0.093766,0.023633,0.195292,0.04096,0.210463,0.020287,72
0.16,generic_scaling_law_extrapolator,8,0.134271,0.021904,0.231481,0.037429,0.333333,0.045689,0.1875,0.041341,0.194444,0.028896,0.243056,0.043314,0.208333,0.039699,0.229167,0.044969,0.224537,0.033673,0.388889,0.039831,0.428241,0.046962,0.439815,0.04537,0.25463,0.038211,0.263889,0.046481,0.125,0.030819,0.152778,0.03583,0.0,0.0,0.093954,0.020647,0.262463,0.040873,0.199167,0.02393,72
0.16,generic_scaling_law_extrapolator,9,0.109797,0.023757,0.233796,0.03273,0.3125,0.03927,0.224537,0.038854,0.201389,0.038192,0.25,0.039303,0.212963,0.041985,0.206019,0.041621,0.173611,0.031941,0.395833,0.045431,0.474537,0.049487,0.407407,0.054784,0.210648,0.037672,0.252315,0.04382,0.111111,0.028164,0.175926,0.042806,0.0,0.0,0.077291,0.022523,0.208704,0.043735,0.215046,0.02247,72
0.16,invariance_penalty_policy,0,0.25873,0.035237,0.340278,0.046789,0.280093,0.046516,0.145833,0.036515,0.097222,0.025643,0.393519,0.045828,0.150463,0.031759,0.136574,0.032517,0.203704,0.037799,0.24537,0.038753,0.287037,0.039421,0.310185,0.051002,0.384259,0.051545,0.173611,0.036228,0.071759,0.02488,0.136574,0.029131,0.0,0.0,0.251778,0.038733,0.430975,0.053949,0.137546,0.019524,72
0.16,invariance_penalty_policy,1,0.237408,0.027963,0.377315,0.044294,0.240741,0.039244,0.111111,0.032307,0.134259,0.039641,0.351852,0.046842,0.171296,0.033557,0.155093,0.033153,0.217593,0.033969,0.298611,0.047892,0.349537,0.046216,0.310185,0.043008,0.37963,0.045332,0.150463,0.036068,0.060185,0.022666,0.136574,0.03053,0.0,0.0,0.225895,0.030258,0.426692,0.046061,0.137731,0.018461,72
0.16,invariance_penalty_policy,2,0.252277,0.030784,0.363426,0.04052,0.300926,0.04317,0.12037,0.030459,0.122685,0.029605,0.361111,0.043344,0.189815,0.037845,0.157407,0.037614,0.196759,0.039476,0.305556,0.047481,0.354167,0.045201,0.284722,0.045888,0.363426,0.048922,0.164352,0.03509,0.0625,0.021852,0.12963,0.036104,0.0,0.0,0.239419,0.032491,0.40084,0.051815,0.145324,0.021708,72
0.16,invariance_penalty_policy,3,0.212147,0.028406,0.328704,0.045676,0.280093,0.03702,0.125,0.031489,0.136574,0.026895,0.377315,0.044294,0.180556,0.04175,0.145833,0.030263,0.173611,0.040059,0.270833,0.040577,0.3125,0.042829,0.30787,0.042694,0.342593,0.04787,0.143519,0.033764,0.039352,0.01883,0.152778,0.034645,0.0,0.0,0.199231,0.029167,0.392495,0.050502,0.145833,0.01847,72
0.16,invariance_penalty_policy,4,0.257367,0.029946,0.37963,0.044401,0.3125,0.046566,0.106481,0.031855,0.106481,0.02839,0.365741,0.04598,0.173611,0.037918,0.148148,0.028573,0.206019,0.040605,0.321759,0.047624,0.321759,0.04445,0.305556,0.049631,0.354167,0.041843,0.164352,0.028528,0.05787,0.021585,0.162037,0.032929,0.0,0.0,0.24857,0.032175,0.410007,0.044049,0.130787,0.017948,72
0.16,invariance_penalty_policy,5,0.211168,0.032452,0.342593,0.048304,0.305556,0.037118,0.138889,0.02961,0.150463,0.035484,0.3125,0.043314,0.157407,0.035325,0.152778,0.038089,0.203704,0.039421,0.270833,0.042585,0.321759,0.04445,0.277778,0.041874,0.340278,0.048541,0.155093,0.037856,0.05787,0.021585,0.148148,0.033918,0.0,0.0,0.194862,0.032983,0.387194,0.050356,0.147917,0.017395,72
0.16,invariance_penalty_policy,6,0.24961,0.029326,0.340278,0.048541,0.298611,0.03927,0.118056,0.031941,0.122685,0.029605,0.347222,0.04175,0.185185,0.032018,0.127315,0.031318,0.155093,0.035582,0.252315,0.039827,0.340278,0.045431,0.291667,0.03917,0.351852,0.045024,0.118056,0.027744,0.069444,0.020176,0.131944,0.034758,0.0,0.0,0.238533,0.032045,0.400255,0.046252,0.139954,0.018166,72
0.16,invariance_penalty_policy,7,0.250793,0.031391,0.388889,0.041373,0.310185,0.044441,0.113426,0.03087,0.092593,0.026554,0.377315,0.05209,0.171296,0.034779,0.157407,0.032235,0.196759,0.037856,0.30787,0.044607,0.287037,0.043451,0.314815,0.039066,0.37037,0.047579,0.143519,0.033764,0.071759,0.026505,0.175926,0.041317,0.0,0.0,0.243956,0.032388,0.421759,0.045535,0.131435,0.018264,72
0.16,invariance_penalty_policy,8,0.217914,0.031126,0.347222,0.042738,0.291667,0.044179,0.12963,0.031137,0.099537,0.025569,0.381944,0.046789,0.157407,0.03023,0.134259,0.032073,0.180556,0.032788,0.335648,0.043581,0.326389,0.042092,0.252315,0.040862,0.351852,0.040638,0.145833,0.034152,0.071759,0.024026,0.155093,0.036737,0.0,0.0,0.211907,0.03231,0.406164,0.043197,0.133009,0.017197,72
0.16,invariance_penalty_policy,9,0.239156,0.033249,0.335648,0.047697,0.333333,0.043344,0.101852,0.022895,0.113426,0.02877,0.291667,0.04175,0.178241,0.032517,0.115741,0.028634,0.18287,0.036068,0.319444,0.046928,0.342593,0.048304,0.289352,0.048779,0.391204,0.046216,0.157407,0.034122,0.055556,0.022383,0.141204,0.034591,0.0,0.0,0.232285,0.034498,0.454218,0.04532,0.128241,0.014246,72
0.16,large_behavior_clone,0,0.08863,0.019259,0.166667,0.034796,0.372685,0.051486,0.162037,0.030969,0.266204,0.042202,0.219907,0.03758,0.273148,0.043008,0.261574,0.036452,0.159722,0.034456,0.375,0.040222,0.483796,0.038854,0.4375,0.046789,0.196759,0.043019,0.3125,0.046115,0.113426,0.029487,0.166667,0.034796,0.0,0.0,0.051228,0.015526,0.201463,0.042848,0.224074,0.020653,72
0.16,large_behavior_clone,1,0.094528,0.02046,0.18287,0.034288,0.344907,0.04674,0.152778,0.034645,0.24537,0.038211,0.24537,0.041359,0.240741,0.041317,0.25463,0.045217,0.189815,0.040509,0.319444,0.042738,0.456019,0.04659,0.416667,0.050465,0.18287,0.035484,0.30787,0.047331,0.148148,0.035717,0.173611,0.034456,0.0,0.0,0.063905,0.017474,0.187863,0.037817,0.206019,0.022657,72
0.16,large_behavior_clone,2,0.103577,0.020216,0.185185,0.039597,0.375,0.047371,0.185185,0.038528,0.25463,0.039816,0.238426,0.040261,0.203704,0.038347,0.275463,0.041954,0.155093,0.028405,0.365741,0.048196,0.435185,0.048592,0.418981,0.047036,0.194444,0.034796,0.282407,0.040164,0.106481,0.029824,0.18287,0.033048,0.0,0.0,0.065637,0.017445,0.197079,0.037817,0.212269,0.017674,72
0.16,large_behavior_clone,3,0.096245,0.020833,0.166667,0.035975,0.358796,0.049064,0.18287,0.040947,0.25463,0.036535,0.226852,0.043968,0.270833,0.039535,0.287037,0.037799,0.150463,0.034891,0.356481,0.048052,0.428241,0.046962,0.486111,0.044179,0.19213,0.03804,0.270833,0.042092,0.111111,0.031654,0.194444,0.035975,0.0,0.0,0.060401,0.01828,0.180586,0.042283,0.232593,0.024998,72
0.16,large_behavior_clone,4,0.109494,0.018666,0.143519,0.032504,0.363426,0.043501,0.18287,0.037207,0.233796,0.039652,0.247685,0.042367,0.236111,0.038089,0.273148,0.047175,0.189815,0.041527,0.372685,0.045457,0.456019,0.049628,0.453704,0.047138,0.178241,0.034991,0.284722,0.044969,0.118056,0.032588,0.19213,0.036926,0.0,0.0,0.06626,0.016643,0.173037,0.034451,0.217037,0.022105,72
0.16,large_behavior_clone,5,0.10244,0.020703,0.185185,0.040638,0.37037,0.045332,0.196759,0.04445,0.252315,0.042367,0.231481,0.044558,0.212963,0.037799,0.287037,0.041985,0.196759,0.033777,0.356481,0.039465,0.465278,0.046566,0.400463,0.049064,0.210648,0.045226,0.293981,0.04212,0.078704,0.024152,0.152778,0.038089,0.0,0.0,0.068272,0.018965,0.213442,0.045253,0.220648,0.026818,72
0.16,large_behavior_clone,6,0.094894,0.018163,0.206019,0.040088,0.402778,0.046481,0.206019,0.039033,0.252315,0.040862,0.212963,0.034326,0.266204,0.035777,0.224537,0.035484,0.168981,0.041116,0.328704,0.04381,0.467593,0.040164,0.421296,0.049197,0.201389,0.03927,0.298611,0.039798,0.085648,0.023291,0.19213,0.03804,0.0,0.0,0.056052,0.015508,0.199181,0.043553,0.234259,0.022435,72
0.16,large_behavior_clone,7,0.091484,0.017595,0.175926,0.036487,0.356481,0.048052,0.226852,0.036152,0.247685,0.042367,0.194444,0.037118,0.229167,0.043554,0.266204,0.040175,0.194444,0.03539,0.333333,0.039831,0.43287,0.049907,0.393519,0.044908,0.210648,0.036547,0.310185,0.043008,0.118056,0.030606,0.171296,0.034779,0.0,0.0,0.049103,0.016367,0.193822,0.035609,0.235231,0.020142,72
0.16,large_behavior_clone,8,0.113743,0.021047,0.150463,0.034288,0.405093,0.052423,0.173611,0.033223,0.256944,0.038735,0.196759,0.038944,0.270833,0.047233,0.224537,0.039388,0.131944,0.029566,0.361111,0.047919,0.469907,0.04052,0.363426,0.04538,0.206019,0.03568,0.303241,0.041032,0.106481,0.031193,0.171296,0.037661,0.0,0.0,0.070379,0.018394,0.213389,0.039033,0.22287,0.023684,72
0.16,large_behavior_clone,9,0.104292,0.021792,0.173611,0.039003,0.310185,0.048052,0.1875,0.03927,0.24537,0.044284,0.210648,0.038764,0.199074,0.041694,0.231481,0.037982,0.138889,0.034796,0.321759,0.039476,0.483796,0.050531,0.44213,0.043899,0.180556,0.034037,0.310185,0.043491,0.12963,0.03245,0.180556,0.038633,0.0,0.0,0.068042,0.019869,0.18915,0.034641,0.205787,0.023664,72
0.16,medium_behavior_clone,0,0.113818,0.019405,0.199074,0.036344,0.328704,0.045676,0.159722,0.032588,0.199074,0.031415,0.273148,0.040509,0.243056,0.040833,0.196759,0.037856,0.143519,0.031855,0.18287,0.036068,0.372685,0.043099,0.289352,0.043341,0.201389,0.034758,0.270833,0.043554,0.115741,0.029354,0.175926,0.038165,0.0,0.0,0.082894,0.019659,0.217123,0.035497,0.195509,0.020304,72
0.16,medium_behavior_clone,1,0.107013,0.020533,0.203704,0.037242,0.375,0.043224,0.159722,0.032588,0.19213,0.039122,0.196759,0.041537,0.194444,0.036551,0.19213,0.037487,0.143519,0.033764,0.219907,0.040261,0.381944,0.048109,0.263889,0.035243,0.19213,0.038585,0.252315,0.04382,0.094907,0.029487,0.178241,0.033777,0.0,0.0,0.078894,0.018221,0.223565,0.039453,0.179213,0.017903,72
0.16,medium_behavior_clone,2,0.099402,0.017098,0.173611,0.031281,0.347222,0.054349,0.194444,0.040351,0.196759,0.042531,0.222222,0.041874,0.212963,0.036678,0.194444,0.037676,0.152778,0.036408,0.206019,0.036832,0.372685,0.044995,0.287037,0.042479,0.215278,0.033845,0.215278,0.037918,0.094907,0.025705,0.173611,0.039535,0.0,0.0,0.066398,0.01515,0.218743,0.034282,0.200417,0.023606,72
0.16,medium_behavior_clone,3,0.116219,0.020423,0.1875,0.035939,0.340278,0.043072,0.185185,0.038528,0.194444,0.03539,0.261574,0.041285,0.243056,0.036515,0.219907,0.042775,0.159722,0.037363,0.233796,0.039122,0.388889,0.047039,0.291667,0.043224,0.217593,0.039641,0.224537,0.043421,0.125,0.036408,0.166667,0.031654,0.0,0.0,0.082933,0.01874,0.219525,0.042152,0.207685,0.021926,72
0.16,medium_behavior_clone,4,0.08479,0.017455,0.189815,0.037845,0.37963,0.047579,0.157407,0.034729,0.155093,0.033777,0.252315,0.036547,0.208333,0.035243,0.201389,0.03927,0.19213,0.034591,0.247685,0.045226,0.393519,0.047615,0.259259,0.044714,0.206019,0.03509,0.238426,0.041788,0.127315,0.02925,0.180556,0.03583,0.0,0.0,0.062888,0.015669,0.226609,0.036693,0.176667,0.020427,72
0.16,medium_behavior_clone,5,0.085447,0.020556,0.180556,0.036977,0.356481,0.044441,0.157407,0.034122,0.173611,0.039535,0.240741,0.040808,0.247685,0.042856,0.208333,0.033418,0.152778,0.032788,0.196759,0.035582,0.388889,0.043823,0.25,0.04286,0.208333,0.034645,0.275463,0.042938,0.134259,0.032073,0.196759,0.031869,0.0,0.0,0.062193,0.019099,0.226785,0.036603,0.1925,0.019321,72
0.16,medium_behavior_clone,6,0.084475,0.018305,0.196759,0.039476,0.377315,0.04659,0.194444,0.037676,0.189815,0.031193,0.243056,0.041341,0.259259,0.035911,0.229167,0.038464,0.196759,0.036164,0.224537,0.043899,0.425926,0.05124,0.296296,0.043929,0.180556,0.038089,0.201389,0.041341,0.125,0.032788,0.159722,0.034456,0.0,0.0,0.056305,0.015059,0.188657,0.041837,0.216528,0.016132,72
0.16,medium_behavior_clone,7,0.1096,0.02293,0.206019,0.041621,0.358796,0.04318,0.166667,0.033574,0.19213,0.041201,0.25,0.044297,0.231481,0.041652,0.222222,0.039831,0.155093,0.033153,0.231481,0.040638,0.409722,0.03927,0.289352,0.04614,0.217593,0.038573,0.222222,0.044297,0.127315,0.03449,0.18287,0.033048,0.0,0.0,0.082926,0.022115,0.226745,0.042956,0.19625,0.021039,72
0.16,medium_behavior_clone,8,0.090177,0.019247,0.208333,0.038633,0.354167,0.053648,0.175926,0.032876,0.171296,0.035374,0.296296,0.042968,0.212963,0.041485,0.189815,0.036152,0.194444,0.036551,0.189815,0.037289,0.412037,0.049619,0.238426,0.038675,0.210648,0.035971,0.219907,0.03758,0.101852,0.025484,0.203704,0.036678,0.0,0.0,0.066414,0.017666,0.223502,0.034315,0.187593,0.021547,72
0.16,medium_behavior_clone,9,0.117601,0.026934,0.178241,0.039476,0.335648,0.039033,0.175926,0.035325,0.171296,0.037102,0.219907,0.036452,0.25,0.04523,0.222222,0.038226,0.148148,0.033918,0.231481,0.037982,0.460648,0.046366,0.287037,0.044869,0.233796,0.043661,0.210648,0.041369,0.097222,0.030819,0.196759,0.036164,0.0,0.0,0.090138,0.025513,0.235727,0.042761,0.201944,0.023622,72
0.16,model_only_scaling,0,0.126671,0.024741,0.224537,0.033048,0.393519,0.042026,0.164352,0.03626,0.236111,0.039699,0.291667,0.044179,0.206019,0.041621,0.261574,0.042775,0.1875,0.038735,0.344907,0.0506,0.395833,0.048969,0.398148,0.046842,0.219907,0.034691,0.25,0.036551,0.094907,0.026505,0.1875,0.041843,0.0,0.0,0.091234,0.023566,0.231025,0.039321,0.199491,0.020317,72
0.16,model_only_scaling,1,0.105791,0.022128,0.138889,0.03419,0.365741,0.051948,0.194444,0.03539,0.236111,0.046481,0.243056,0.042339,0.215278,0.038464,0.280093,0.041285,0.145833,0.034758,0.351852,0.040638,0.400463,0.047331,0.430556,0.040222,0.206019,0.03626,0.284722,0.041593,0.141204,0.029369,0.159722,0.037918,0.0,0.0,0.067015,0.020114,0.197549,0.038327,0.216759,0.02197,72
0.16,model_only_scaling,2,0.118013,0.023457,0.196759,0.038944,0.324074,0.042315,0.175926,0.035911,0.203704,0.038888,0.24537,0.038753,0.226852,0.039465,0.259259,0.04787,0.166667,0.035975,0.361111,0.04237,0.44213,0.05135,0.428241,0.046516,0.231481,0.037982,0.282407,0.042192,0.106481,0.031193,0.194444,0.037676,0.0,0.0,0.084779,0.022237,0.232944,0.041882,0.204537,0.020786,72
0.16,model_only_scaling,3,0.121139,0.023901,0.243056,0.037083,0.342593,0.044714,0.152778,0.042738,0.266204,0.042202,0.263889,0.043224,0.201389,0.037083,0.219907,0.041788,0.18287,0.033673,0.328704,0.043331,0.467593,0.046879,0.391204,0.049276,0.236111,0.039699,0.268519,0.045024,0.134259,0.028634,0.18287,0.034288,0.0,0.0,0.089642,0.023402,0.255762,0.045301,0.194491,0.023952,72
0.16,model_only_scaling,4,0.121823,0.018432,0.196759,0.039476,0.328704,0.044753,0.185185,0.04215,0.189815,0.034978,0.25,0.040865,0.24537,0.037102,0.206019,0.037394,0.185185,0.035717,0.349537,0.041954,0.474537,0.043661,0.409722,0.051666,0.233796,0.040175,0.256944,0.040833,0.106481,0.031193,0.189815,0.043008,0.0,0.0,0.081495,0.016348,0.242391,0.040316,0.206157,0.022432,72
0.16,model_only_scaling,5,0.099794,0.018626,0.201389,0.032266,0.368056,0.043314,0.173611,0.031281,0.219907,0.038675,0.25463,0.040851,0.259259,0.044714,0.252315,0.040348,0.185185,0.037429,0.340278,0.048969,0.439815,0.040509,0.421296,0.039288,0.208333,0.04603,0.319444,0.045114,0.099537,0.026373,0.173611,0.040059,0.0,0.0,0.059507,0.015654,0.20506,0.044716,0.215509,0.021958,72
0.16,model_only_scaling,6,0.125873,0.021695,0.196759,0.037856,0.363426,0.044918,0.152778,0.032788,0.226852,0.03999,0.233796,0.039652,0.208333,0.041247,0.268519,0.04215,0.18287,0.033048,0.331019,0.044057,0.412037,0.045217,0.439815,0.034376,0.208333,0.042247,0.277778,0.049631,0.118056,0.0368,0.178241,0.038944,0.0,0.0,0.089576,0.020806,0.225667,0.043263,0.194352,0.019421,72
0.16,model_only_scaling,7,0.113554,0.024337,0.178241,0.034991,0.326389,0.051056,0.173611,0.034456,0.219907,0.032836,0.231481,0.038528,0.233796,0.039122,0.212963,0.039947,0.175926,0.033505,0.386574,0.04326,0.430556,0.049102,0.37037,0.054145,0.189815,0.038932,0.256944,0.038735,0.113426,0.027281,0.18287,0.042938,0.0,0.0,0.079854,0.021413,0.208366,0.039659,0.203935,0.019229,72
0.16,model_only_scaling,8,0.132813,0.024403,0.19213,0.036926,0.340278,0.046789,0.152778,0.037537,0.224537,0.044372,0.238426,0.042284,0.219907,0.04326,0.256944,0.041341,0.175926,0.040294,0.381944,0.048541,0.384259,0.046432,0.37963,0.042968,0.19213,0.032086,0.275463,0.046665,0.081019,0.027408,0.168981,0.041621,0.0,0.0,0.096899,0.022823,0.208211,0.035863,0.19625,0.020257,72
