method,split,seed,mean_success,ci95_success,mean_rare_failure_recall,ci95_rare_failure_recall,mean_contact_boundary_error,ci95_contact_boundary_error,mean_unsafe_commitment,ci95_unsafe_commitment,mean_overtrust_rate,ci95_overtrust_rate,mean_recovery_success,ci95_recovery_success,mean_tail_risk_rate,ci95_tail_risk_rate,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_average_scaling_gain,ci95_average_scaling_gain,mean_boundary_risk_slope,ci95_boundary_risk_slope,mean_scale_exception_gap,ci95_scale_exception_gap,mean_boundary_coverage,ci95_boundary_coverage,mean_shortcut_reliance,ci95_shortcut_reliance,mean_morphology_transfer_gap,ci95_morphology_transfer_gap,mean_recoverability_deficit,ci95_recoverability_deficit,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
large_behavior_clone,embodiment_shift,1,0.344907,0.043501,0.173611,0.033845,0.342593,0.04377,0.134259,0.034578,0.203704,0.038347,0.203704,0.036104,0.238426,0.03758,0.199074,0.035765,0.155093,0.032517,0.372685,0.052688,0.405093,0.049135,0.453704,0.044401,0.206019,0.037394,0.282407,0.039641,0.122685,0.034186,0.173611,0.039003,0.435185,0.054657,0.26809,0.045066,72
large_behavior_clone,embodiment_shift,2,0.331019,0.039564,0.215278,0.040577,0.344907,0.0506,0.136574,0.026895,0.231481,0.034528,0.231481,0.04215,0.212963,0.037242,0.263889,0.042738,0.131944,0.027366,0.363426,0.041032,0.4375,0.048541,0.449074,0.04598,0.201389,0.037083,0.238426,0.044215,0.122685,0.030983,0.168981,0.033879,0.446759,0.05514,0.265822,0.041092,72
large_behavior_clone,embodiment_shift,3,0.328704,0.047027,0.212963,0.043451,0.361111,0.046143,0.178241,0.036737,0.226852,0.041527,0.203704,0.040466,0.238426,0.039739,0.203704,0.038888,0.136574,0.032517,0.37963,0.041485,0.384259,0.047322,0.423611,0.04566,0.208333,0.040222,0.224537,0.038854,0.12037,0.029056,0.138889,0.031654,0.458333,0.061553,0.256574,0.045551,72
large_behavior_clone,embodiment_shift,4,0.324074,0.045178,0.180556,0.03917,0.337963,0.040851,0.143519,0.036725,0.19213,0.042694,0.24537,0.040337,0.1875,0.039798,0.222222,0.037676,0.138889,0.037676,0.361111,0.04237,0.405093,0.044215,0.412037,0.040851,0.212963,0.041485,0.284722,0.043554,0.087963,0.024152,0.143519,0.03557,0.462963,0.05453,0.267824,0.042602,72
large_behavior_clone,embodiment_shift,5,0.335648,0.046366,0.175926,0.039244,0.319444,0.039699,0.178241,0.033777,0.210648,0.040862,0.203704,0.034929,0.194444,0.041874,0.236111,0.040222,0.138889,0.032307,0.351852,0.045485,0.388889,0.043344,0.449074,0.045523,0.206019,0.040088,0.252315,0.040862,0.115741,0.035765,0.164352,0.038494,0.449074,0.055447,0.257338,0.048621,72
large_behavior_clone,embodiment_shift,6,0.381944,0.051463,0.203704,0.037242,0.30787,0.042694,0.148148,0.032664,0.196759,0.042037,0.238426,0.036452,0.201389,0.040833,0.261574,0.040261,0.164352,0.040605,0.361111,0.043344,0.398148,0.04313,0.430556,0.046481,0.222222,0.041874,0.291667,0.040222,0.087963,0.030969,0.152778,0.030819,0.363426,0.059685,0.320602,0.052629,72
large_behavior_clone,embodiment_shift,7,0.358796,0.044607,0.189815,0.039465,0.328704,0.045217,0.157407,0.036487,0.189815,0.038392,0.268519,0.041148,0.217593,0.035177,0.240741,0.039772,0.143519,0.031193,0.363426,0.042037,0.407407,0.048304,0.416667,0.048352,0.231481,0.04215,0.261574,0.041788,0.12037,0.030459,0.138889,0.031654,0.400463,0.062197,0.299977,0.044668,72
large_behavior_clone,embodiment_shift,8,0.30787,0.045989,0.189815,0.03557,0.310185,0.048052,0.166667,0.032947,0.212963,0.041985,0.233796,0.042694,0.175926,0.039244,0.199074,0.036914,0.157407,0.039772,0.363426,0.04445,0.430556,0.045574,0.467593,0.050728,0.219907,0.039739,0.263889,0.038633,0.097222,0.024815,0.148148,0.032018,0.506944,0.06378,0.241505,0.045749,72
large_behavior_clone,embodiment_shift,9,0.342593,0.04787,0.203704,0.035521,0.347222,0.040222,0.152778,0.033418,0.238426,0.042284,0.25,0.041874,0.194444,0.03419,0.219907,0.034691,0.152778,0.033418,0.37963,0.040979,0.428241,0.045609,0.469907,0.051823,0.212963,0.043929,0.226852,0.045828,0.108796,0.031095,0.178241,0.042037,0.435185,0.056902,0.270949,0.047899,72
large_behavior_clone,heldout_exception_composition,0,0.275463,0.041453,0.224537,0.041453,0.381944,0.039535,0.152778,0.032788,0.217593,0.038573,0.212963,0.036104,0.259259,0.040294,0.243056,0.043793,0.1875,0.03927,0.375,0.045114,0.421296,0.040851,0.395833,0.041088,0.219907,0.041285,0.289352,0.041871,0.104167,0.027744,0.171296,0.038753,0.451389,0.053842,0.209456,0.039577,72
large_behavior_clone,heldout_exception_composition,1,0.266204,0.044607,0.18287,0.037764,0.344907,0.051011,0.18287,0.038854,0.259259,0.040808,0.210648,0.037672,0.243056,0.036515,0.261574,0.040776,0.155093,0.033777,0.314815,0.046842,0.414352,0.040862,0.428241,0.046962,0.217593,0.035177,0.296296,0.046693,0.127315,0.030644,0.148148,0.036867,0.483796,0.054506,0.189421,0.04292,72
large_behavior_clone,heldout_exception_composition,2,0.305556,0.041874,0.152778,0.033418,0.361111,0.047481,0.171296,0.035959,0.263889,0.03917,0.219907,0.040261,0.201389,0.038735,0.231481,0.038528,0.175926,0.033505,0.356481,0.042026,0.381944,0.042585,0.423611,0.050023,0.196759,0.034991,0.25,0.044766,0.101852,0.03136,0.206019,0.040605,0.458333,0.056606,0.225637,0.041087,72
large_behavior_clone,heldout_exception_composition,3,0.300926,0.045063,0.155093,0.029839,0.358796,0.048636,0.171296,0.033557,0.24537,0.037102,0.275463,0.046665,0.243056,0.040319,0.252315,0.034791,0.166667,0.032307,0.354167,0.049182,0.460648,0.043099,0.412037,0.046581,0.18287,0.034288,0.293981,0.04212,0.131944,0.028851,0.189815,0.033764,0.467593,0.061515,0.223912,0.043477,72
large_behavior_clone,heldout_exception_composition,4,0.263889,0.044649,0.180556,0.036977,0.354167,0.046115,0.166667,0.034796,0.236111,0.042738,0.219907,0.045149,0.185185,0.036296,0.259259,0.038708,0.157407,0.034122,0.356481,0.050591,0.44213,0.047988,0.43287,0.046888,0.224537,0.037764,0.256944,0.042339,0.111111,0.030988,0.180556,0.033418,0.49537,0.057055,0.203738,0.04225,72
large_behavior_clone,heldout_exception_composition,5,0.280093,0.046962,0.201389,0.038192,0.368056,0.043314,0.18287,0.036068,0.224537,0.036068,0.233796,0.041201,0.194444,0.032947,0.252315,0.042367,0.19213,0.036926,0.361111,0.045689,0.472222,0.051286,0.412037,0.04381,0.201389,0.038735,0.303241,0.04674,0.138889,0.030988,0.173611,0.034456,0.472222,0.064614,0.217766,0.043424,72
large_behavior_clone,heldout_exception_composition,6,0.252315,0.045226,0.206019,0.037394,0.365741,0.044597,0.171296,0.033557,0.222222,0.040351,0.212963,0.034929,0.263889,0.032145,0.233796,0.036356,0.150463,0.040947,0.386574,0.041788,0.393519,0.044441,0.43287,0.045533,0.210648,0.039299,0.287037,0.04579,0.099537,0.031429,0.136574,0.031207,0.532407,0.062525,0.188611,0.042957,72
large_behavior_clone,heldout_exception_composition,7,0.240741,0.041317,0.175926,0.034729,0.324074,0.045178,0.175926,0.037055,0.238426,0.038131,0.243056,0.038735,0.233796,0.039652,0.270833,0.040577,0.171296,0.034173,0.407407,0.042806,0.425926,0.046093,0.388889,0.047481,0.268519,0.047725,0.303241,0.044918,0.097222,0.027222,0.145833,0.035353,0.497685,0.065732,0.180775,0.038856,72
large_behavior_clone,heldout_exception_composition,8,0.270833,0.044031,0.210648,0.037672,0.358796,0.039652,0.208333,0.04175,0.243056,0.037641,0.24537,0.040337,0.217593,0.04068,0.226852,0.039465,0.173611,0.034456,0.377315,0.044294,0.412037,0.047469,0.421296,0.044284,0.206019,0.033258,0.305556,0.043344,0.099537,0.03273,0.18287,0.037207,0.483796,0.05785,0.19772,0.042427,72
large_behavior_clone,heldout_exception_composition,9,0.275463,0.05135,0.171296,0.037102,0.388889,0.047039,0.173611,0.033223,0.243056,0.040319,0.238426,0.038675,0.224537,0.036068,0.217593,0.043651,0.173611,0.030606,0.358796,0.047331,0.409722,0.046115,0.377315,0.04382,0.217593,0.04068,0.282407,0.039641,0.12037,0.034326,0.155093,0.031869,0.476852,0.06599,0.206215,0.051622,72
large_behavior_clone,nominal_scaling,0,0.430556,0.044179,0.236111,0.042247,0.30787,0.04318,0.134259,0.030057,0.210648,0.035971,0.236111,0.042247,0.203704,0.036678,0.196759,0.033153,0.138889,0.032307,0.384259,0.045063,0.321759,0.044918,0.430556,0.04175,0.280093,0.04374,0.25463,0.041861,0.071759,0.02488,0.131944,0.035939,0.37037,0.056411,0.373681,0.045034,72
large_behavior_clone,nominal_scaling,1,0.474537,0.053148,0.212963,0.044401,0.238426,0.041285,0.138889,0.02961,0.18287,0.039914,0.263889,0.043704,0.152778,0.031489,0.212963,0.035521,0.143519,0.034978,0.377315,0.047478,0.324074,0.048735,0.435185,0.049443,0.280093,0.041285,0.240741,0.039244,0.076389,0.024973,0.12963,0.028329,0.349537,0.065627,0.427882,0.053299,72
large_behavior_clone,nominal_scaling,2,0.4375,0.044503,0.199074,0.036914,0.296296,0.043451,0.092593,0.028082,0.217593,0.036914,0.226852,0.040509,0.136574,0.032517,0.171296,0.038211,0.106481,0.030516,0.421296,0.046131,0.351852,0.045485,0.423611,0.049182,0.273148,0.04537,0.25,0.04237,0.078704,0.028144,0.127315,0.03449,0.409722,0.057042,0.392512,0.044598,72
large_behavior_clone,nominal_scaling,3,0.465278,0.052068,0.203704,0.029766,0.30787,0.04318,0.127315,0.030644,0.219907,0.040776,0.24537,0.037102,0.157407,0.034122,0.164352,0.031978,0.12037,0.030459,0.393519,0.05141,0.365741,0.047322,0.4375,0.049814,0.252315,0.041871,0.196759,0.035582,0.097222,0.028715,0.104167,0.02921,0.372685,0.061125,0.408021,0.054224,72
large_behavior_clone,nominal_scaling,4,0.395833,0.046341,0.238426,0.042775,0.305556,0.04523,0.108796,0.034891,0.19213,0.036356,0.266204,0.039652,0.152778,0.032145,0.224537,0.037764,0.145833,0.036515,0.375,0.046928,0.333333,0.045689,0.400463,0.052357,0.300926,0.04317,0.24537,0.041359,0.099537,0.027911,0.141204,0.032086,0.395833,0.056491,0.357789,0.046275,72
large_behavior_clone,nominal_scaling,5,0.488426,0.052622,0.233796,0.045989,0.298611,0.045201,0.104167,0.02921,0.203704,0.037799,0.24537,0.041861,0.159722,0.0368,0.224537,0.039914,0.141204,0.027911,0.37963,0.04579,0.335648,0.043099,0.375,0.04603,0.238426,0.038675,0.238426,0.040261,0.081019,0.025019,0.136574,0.031207,0.319444,0.054731,0.445023,0.055245,72
large_behavior_clone,nominal_scaling,6,0.476852,0.048052,0.240741,0.04377,0.298611,0.038192,0.141204,0.03273,0.224537,0.041453,0.231481,0.039597,0.201389,0.038735,0.1875,0.033535,0.141204,0.028649,0.391204,0.043421,0.354167,0.045201,0.398148,0.046842,0.289352,0.044762,0.236111,0.032788,0.06713,0.022063,0.159722,0.029917,0.37037,0.057146,0.420428,0.050682,72
large_behavior_clone,nominal_scaling,7,0.428241,0.046516,0.210648,0.039299,0.305556,0.043344,0.125,0.039699,0.171296,0.035374,0.243056,0.039798,0.180556,0.035243,0.226852,0.034978,0.118056,0.031281,0.423611,0.046566,0.363426,0.047624,0.402778,0.049945,0.224537,0.039388,0.229167,0.039535,0.060185,0.020742,0.134259,0.037475,0.386574,0.060207,0.378576,0.046537,72
large_behavior_clone,nominal_scaling,8,0.469907,0.045838,0.224537,0.040434,0.280093,0.040261,0.12963,0.030459,0.215278,0.0368,0.266204,0.040691,0.162037,0.033557,0.166667,0.036551,0.134259,0.028634,0.375,0.046481,0.354167,0.044267,0.449074,0.042684,0.296296,0.048448,0.1875,0.034758,0.083333,0.027413,0.106481,0.02839,0.356481,0.050177,0.418611,0.04554,72
large_behavior_clone,nominal_scaling,9,0.467593,0.048627,0.224537,0.039388,0.305556,0.040865,0.122685,0.035971,0.208333,0.03583,0.263889,0.03917,0.162037,0.030969,0.231481,0.038528,0.131944,0.033535,0.435185,0.04313,0.344907,0.047184,0.400463,0.042202,0.282407,0.043651,0.259259,0.046544,0.083333,0.028164,0.125,0.030134,0.375,0.056236,0.418773,0.04859,72
large_behavior_clone,recovery_scarcity,0,0.337963,0.046581,0.171296,0.032929,0.326389,0.041593,0.175926,0.038708,0.226852,0.042026,0.24537,0.040337,0.212963,0.047138,0.229167,0.037918,0.150463,0.033673,0.354167,0.037083,0.37037,0.047579,0.451389,0.048541,0.236111,0.042738,0.282407,0.043651,0.087963,0.028144,0.173611,0.037918,0.423611,0.059197,0.261447,0.048687,72
large_behavior_clone,recovery_scarcity,1,0.321759,0.045838,0.215278,0.037363,0.331019,0.048133,0.185185,0.034528,0.212963,0.035521,0.219907,0.040776,0.212963,0.041985,0.238426,0.040261,0.173611,0.033845,0.328704,0.039816,0.435185,0.044087,0.409722,0.043793,0.222222,0.045689,0.268519,0.04313,0.118056,0.028487,0.152778,0.032788,0.460648,0.053864,0.252303,0.045789,72
large_behavior_clone,recovery_scarcity,2,0.291667,0.043704,0.18287,0.036068,0.342593,0.044245,0.185185,0.036296,0.24537,0.046581,0.259259,0.043291,0.256944,0.035939,0.224537,0.040434,0.134259,0.032717,0.398148,0.048592,0.446759,0.044215,0.414352,0.050462,0.171296,0.035959,0.238426,0.041788,0.097222,0.030134,0.175926,0.037055,0.486111,0.058777,0.215729,0.042628,72
large_behavior_clone,recovery_scarcity,3,0.293981,0.043581,0.164352,0.03509,0.328704,0.05168,0.175926,0.034729,0.222222,0.04237,0.210648,0.036547,0.217593,0.035177,0.217593,0.044126,0.152778,0.03583,0.347222,0.049945,0.405093,0.047843,0.388889,0.043344,0.231481,0.035717,0.270833,0.044031,0.111111,0.028896,0.196759,0.039476,0.486111,0.055864,0.222257,0.043254,72
large_behavior_clone,recovery_scarcity,4,0.287037,0.045332,0.194444,0.03539,0.342593,0.041819,0.189815,0.036152,0.206019,0.039564,0.208333,0.043224,0.236111,0.041247,0.210648,0.036547,0.180556,0.038089,0.358796,0.046441,0.405093,0.040261,0.428241,0.047843,0.238426,0.040261,0.238426,0.040261,0.048611,0.01985,0.164352,0.03449,0.50463,0.058856,0.211944,0.04329,72
large_behavior_clone,recovery_scarcity,5,0.324074,0.044245,0.152778,0.03583,0.331019,0.048565,0.166667,0.03539,0.206019,0.041621,0.208333,0.035243,0.231481,0.037982,0.240741,0.037614,0.18287,0.038313,0.358796,0.042202,0.449074,0.044597,0.398148,0.045942,0.224537,0.036068,0.273148,0.043008,0.090278,0.029566,0.168981,0.031978,0.467593,0.05392,0.247303,0.043194,72
large_behavior_clone,recovery_scarcity,6,0.298611,0.036515,0.18287,0.036068,0.361111,0.038768,0.201389,0.032266,0.212963,0.033087,0.208333,0.036408,0.247685,0.039299,0.25463,0.041359,0.145833,0.036515,0.377315,0.042856,0.423611,0.047012,0.446759,0.053605,0.199074,0.040164,0.240741,0.041819,0.108796,0.028283,0.196759,0.038404,0.44213,0.050942,0.217755,0.033912,72
large_behavior_clone,recovery_scarcity,7,0.3125,0.041341,0.194444,0.038768,0.354167,0.044267,0.138889,0.030306,0.233796,0.041201,0.215278,0.040577,0.25,0.038768,0.240741,0.039772,0.12963,0.030459,0.342593,0.04699,0.402778,0.048244,0.43287,0.045533,0.224537,0.034891,0.282407,0.047322,0.083333,0.028164,0.206019,0.040605,0.44213,0.05785,0.241424,0.041039,72
large_behavior_clone,recovery_scarcity,8,0.3125,0.047892,0.212963,0.043451,0.335648,0.044529,0.166667,0.034796,0.208333,0.039699,0.224537,0.040434,0.226852,0.043008,0.231481,0.035717,0.178241,0.034389,0.375,0.050361,0.393519,0.043491,0.407407,0.050419,0.208333,0.046481,0.289352,0.044762,0.099537,0.025569,0.199074,0.035765,0.451389,0.060072,0.25235,0.044849,72
large_behavior_clone,recovery_scarcity,9,0.328704,0.046581,0.19213,0.033982,0.333333,0.047919,0.148148,0.035127,0.243056,0.041843,0.226852,0.043008,0.222222,0.039303,0.210648,0.034791,0.148148,0.035717,0.340278,0.045888,0.398148,0.045485,0.400463,0.045989,0.268519,0.041148,0.270833,0.039535,0.101852,0.02629,0.189815,0.038392,0.474537,0.061861,0.261435,0.046288,72
large_behavior_clone,shortcut_shift,0,0.358796,0.043661,0.199074,0.035765,0.375,0.046928,0.152778,0.036408,0.222222,0.039831,0.25,0.047039,0.199074,0.035765,0.18287,0.044372,0.136574,0.034991,0.381944,0.046341,0.381944,0.043072,0.43287,0.041201,0.212963,0.040466,0.319444,0.041247,0.081019,0.029605,0.118056,0.02921,0.428241,0.061917,0.293322,0.04471,72
large_behavior_clone,shortcut_shift,1,0.319444,0.049102,0.171296,0.034779,0.31713,0.042449,0.159722,0.031941,0.222222,0.039831,0.256944,0.043314,0.1875,0.038192,0.208333,0.036977,0.164352,0.031318,0.324074,0.047432,0.381944,0.050646,0.421296,0.047907,0.217593,0.043651,0.273148,0.038932,0.076389,0.024973,0.148148,0.033918,0.435185,0.06283,0.254606,0.04778,72
large_behavior_clone,shortcut_shift,2,0.354167,0.048755,0.219907,0.038131,0.328704,0.04877,0.164352,0.03626,0.215278,0.0368,0.259259,0.042315,0.208333,0.033418,0.284722,0.042092,0.168981,0.03626,0.365741,0.049055,0.391204,0.049698,0.451389,0.0368,0.215278,0.035057,0.275463,0.041453,0.0625,0.025387,0.159722,0.037918,0.44213,0.061011,0.293831,0.047399,72
large_behavior_clone,shortcut_shift,3,0.337963,0.04834,0.210648,0.039299,0.30787,0.044136,0.148148,0.033918,0.217593,0.038573,0.277778,0.041373,0.236111,0.034645,0.256944,0.043314,0.180556,0.033418,0.377315,0.048779,0.414352,0.047916,0.409722,0.051666,0.238426,0.039739,0.270833,0.042585,0.078704,0.028144,0.141204,0.031429,0.425926,0.058112,0.276748,0.047212,72
large_behavior_clone,shortcut_shift,4,0.358796,0.041704,0.19213,0.036926,0.314815,0.046394,0.131944,0.035353,0.238426,0.038131,0.224537,0.033673,0.194444,0.044297,0.240741,0.041317,0.152778,0.032145,0.439815,0.048913,0.386574,0.044685,0.409722,0.048325,0.196759,0.034389,0.287037,0.04579,0.090278,0.025795,0.131944,0.034152,0.412037,0.056688,0.289699,0.042058,72
large_behavior_clone,shortcut_shift,5,0.319444,0.049102,0.212963,0.039947,0.365741,0.045523,0.136574,0.03053,0.233796,0.036926,0.25,0.043344,0.203704,0.039947,0.275463,0.039388,0.12963,0.03245,0.361111,0.052093,0.407407,0.04787,0.453704,0.044401,0.25,0.040865,0.282407,0.04317,0.099537,0.029369,0.171296,0.032929,0.460648,0.055768,0.261458,0.047743,72
large_behavior_clone,shortcut_shift,6,0.358796,0.04318,0.189815,0.034978,0.3125,0.047454,0.131944,0.034152,0.201389,0.035353,0.252315,0.039827,0.180556,0.034645,0.24537,0.040337,0.148148,0.037429,0.365741,0.040164,0.37037,0.04579,0.449074,0.042684,0.219907,0.038675,0.310185,0.045828,0.081019,0.02584,0.166667,0.038768,0.409722,0.05126,0.300069,0.041209,72
large_behavior_clone,shortcut_shift,7,0.300926,0.048196,0.229167,0.0368,0.319444,0.042738,0.150463,0.039914,0.231481,0.046394,0.261574,0.04374,0.222222,0.035975,0.219907,0.038675,0.148148,0.035717,0.326389,0.046341,0.416667,0.047919,0.395833,0.042092,0.203704,0.042479,0.303241,0.042531,0.076389,0.022324,0.173611,0.033845,0.483796,0.055266,0.244421,0.048695,72
large_behavior_clone,shortcut_shift,8,0.324074,0.042806,0.1875,0.037083,0.349537,0.044372,0.152778,0.035243,0.229167,0.035647,0.238426,0.038675,0.208333,0.036408,0.222222,0.038226,0.196759,0.039476,0.372685,0.051079,0.428241,0.038131,0.428241,0.049135,0.215278,0.036228,0.268519,0.04313,0.083333,0.028164,0.162037,0.036535,0.414352,0.05249,0.250162,0.042857,72
large_behavior_clone,shortcut_shift,9,0.340278,0.043554,0.217593,0.040164,0.321759,0.041032,0.164352,0.033879,0.18287,0.034288,0.231481,0.041148,0.171296,0.032289,0.238426,0.04374,0.162037,0.036535,0.344907,0.043978,0.409722,0.052468,0.412037,0.043331,0.215278,0.041593,0.263889,0.047371,0.104167,0.028487,0.168981,0.03509,0.416667,0.052093,0.281377,0.044474,72
medium_behavior_clone,combined_exception_stress,0,0.247685,0.039299,0.199074,0.036344,0.328704,0.045676,0.159722,0.032588,0.199074,0.031415,0.273148,0.040509,0.243056,0.040833,0.196759,0.037856,0.143519,0.031855,0.18287,0.036068,0.372685,0.043099,0.289352,0.043341,0.201389,0.034758,0.270833,0.043554,0.115741,0.029354,0.175926,0.038165,0.506944,0.058309,0.195706,0.039514,72
medium_behavior_clone,combined_exception_stress,1,0.238426,0.044685,0.203704,0.037242,0.375,0.043224,0.159722,0.032588,0.19213,0.039122,0.196759,0.041537,0.194444,0.036551,0.19213,0.037487,0.143519,0.033764,0.219907,0.040261,0.381944,0.048109,0.263889,0.035243,0.19213,0.038585,0.252315,0.04382,0.094907,0.029487,0.178241,0.033777,0.479167,0.054036,0.191227,0.041732,72
medium_behavior_clone,combined_exception_stress,2,0.226852,0.038392,0.173611,0.031281,0.347222,0.054349,0.194444,0.040351,0.196759,0.042531,0.222222,0.041874,0.212963,0.036678,0.194444,0.037676,0.152778,0.036408,0.206019,0.036832,0.372685,0.044995,0.287037,0.042479,0.215278,0.033845,0.215278,0.037918,0.094907,0.025705,0.173611,0.039535,0.518519,0.053107,0.170394,0.034731,72
medium_behavior_clone,combined_exception_stress,3,0.25,0.039303,0.1875,0.035939,0.340278,0.043072,0.185185,0.038528,0.194444,0.03539,0.261574,0.041285,0.243056,0.036515,0.219907,0.042775,0.159722,0.037363,0.233796,0.039122,0.388889,0.047039,0.291667,0.043224,0.217593,0.039641,0.224537,0.043421,0.125,0.036408,0.166667,0.031654,0.509259,0.053238,0.196435,0.037706,72
medium_behavior_clone,combined_exception_stress,4,0.18287,0.036068,0.189815,0.037845,0.37963,0.047579,0.157407,0.034729,0.155093,0.033777,0.252315,0.036547,0.208333,0.035243,0.201389,0.03927,0.19213,0.034591,0.247685,0.045226,0.393519,0.047615,0.259259,0.044714,0.206019,0.03509,0.238426,0.041788,0.127315,0.02925,0.180556,0.03583,0.587963,0.052082,0.141308,0.032353,72
medium_behavior_clone,combined_exception_stress,5,0.180556,0.040222,0.180556,0.036977,0.356481,0.044441,0.157407,0.034122,0.173611,0.039535,0.240741,0.040808,0.247685,0.042856,0.208333,0.033418,0.152778,0.032788,0.196759,0.035582,0.388889,0.043823,0.25,0.04286,0.208333,0.034645,0.275463,0.042938,0.134259,0.032073,0.196759,0.031869,0.553241,0.05282,0.138079,0.03851,72
medium_behavior_clone,combined_exception_stress,6,0.196759,0.042531,0.196759,0.039476,0.377315,0.04659,0.194444,0.037676,0.189815,0.031193,0.243056,0.041341,0.259259,0.035911,0.229167,0.038464,0.196759,0.036164,0.224537,0.043899,0.425926,0.05124,0.296296,0.043929,0.180556,0.038089,0.201389,0.041341,0.125,0.032788,0.159722,0.034456,0.574074,0.055541,0.146887,0.036925,72
