ablation,task,regime,seed,episodes,interpretation,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,0,6,misses morphology and actuation shift,0.833333,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.9475
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,1,6,misses morphology and actuation shift,0.5,0.5,0.333333,0.166667,0.166667,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.526667
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,2,6,misses morphology and actuation shift,0.666667,0.5,0.166667,0.166667,0.166667,0.5,0.0,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.0,0.701667
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,3,6,misses morphology and actuation shift,0.5,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.595
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,4,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.666667,0.0,0.0,0.166667,0.0,0.610833
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,5,6,misses morphology and actuation shift,0.666667,0.333333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,0.765833
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,6,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.333333,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.509167
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,7,6,misses morphology and actuation shift,0.833333,0.5,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.0,0.9
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,8,6,misses morphology and actuation shift,0.5,0.833333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.648333
minus_embodiment_shift_detector,deformable_handling,occluded_precondition,9,6,misses morphology and actuation shift,0.833333,0.0,0.5,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,0.816667
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,0,6,misses morphology and actuation shift,0.333333,0.5,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.166667,0.666667,0.333333,0.0,0.166667,0.0,0.0,0.3925
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,1,6,misses morphology and actuation shift,0.5,0.833333,0.0,0.0,0.0,1.0,0.166667,0.0,0.5,0.166667,0.166667,0.5,0.666667,0.333333,0.0,0.0,0.0,0.62
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,2,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.0,0.166667,0.5,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.570833
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,3,6,misses morphology and actuation shift,0.666667,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.333333,0.166667,0.333333,0.666667,0.666667,0.166667,0.166667,0.333333,0.0,0.730833
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,4,6,misses morphology and actuation shift,0.5,0.666667,0.666667,0.0,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.5,0.333333,0.0,0.333333,0.0,0.536667
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,5,6,misses morphology and actuation shift,0.5,0.333333,0.333333,0.166667,0.0,0.5,0.0,0.5,0.0,0.333333,0.333333,0.0,0.666667,0.0,0.0,0.0,0.0,0.595
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,6,6,misses morphology and actuation shift,0.166667,0.833333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.666667,0.0,0.166667,0.0,0.0,0.324167
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,7,6,misses morphology and actuation shift,0.833333,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.5,0.5,0.0,0.0,0.166667,0.0,0.924167
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,8,6,misses morphology and actuation shift,0.666667,0.166667,0.166667,0.166667,0.0,0.5,0.0,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.6925
minus_embodiment_shift_detector,deformable_handling,embodiment_mismatch,9,6,misses morphology and actuation shift,0.666667,0.333333,0.166667,0.0,0.333333,0.5,0.0,0.0,0.0,0.333333,0.333333,0.5,0.666667,0.0,0.0,0.0,0.0,0.708333
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,0,6,misses morphology and actuation shift,0.666667,0.833333,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.0,0.333333,0.0,0.333333,0.333333,0.333333,0.0,0.5,0.0,0.725833
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,1,6,misses morphology and actuation shift,0.166667,0.666667,0.333333,0.0,0.0,0.5,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.0,0.166667,0.0,0.298333
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,2,6,misses morphology and actuation shift,0.5,0.5,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.5,0.333333,0.5,0.0,0.166667,0.0,0.0,0.524167
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,3,6,misses morphology and actuation shift,0.5,0.333333,0.0,0.0,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.58
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,4,6,misses morphology and actuation shift,0.333333,0.666667,0.166667,0.166667,0.0,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.4025
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,5,6,misses morphology and actuation shift,0.166667,0.833333,0.166667,0.333333,0.0,0.5,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.220833
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,6,6,misses morphology and actuation shift,0.666667,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.5,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.729167
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,7,6,misses morphology and actuation shift,0.666667,0.666667,0.166667,0.166667,0.0,1.0,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.0,0.166667,0.0,0.7775
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,8,6,misses morphology and actuation shift,0.5,0.333333,0.333333,0.0,0.0,0.833333,0.0,0.166667,0.0,0.166667,0.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.603333
minus_embodiment_shift_detector,deformable_handling,long_horizon_compounding,9,6,misses morphology and actuation shift,0.5,0.5,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.0,0.601667
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,0,6,misses morphology and actuation shift,0.0,0.666667,0.333333,0.0,0.0,0.5,0.0,0.166667,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.090833
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,1,6,misses morphology and actuation shift,0.5,0.333333,0.166667,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.833333,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.509167
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,2,6,misses morphology and actuation shift,0.833333,0.666667,0.166667,0.166667,0.333333,0.333333,0.0,0.166667,0.0,0.333333,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.0,0.874167
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,3,6,misses morphology and actuation shift,0.666667,0.333333,0.333333,0.0,0.166667,0.666667,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.688333
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,4,6,misses morphology and actuation shift,0.5,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.0,0.0,0.4925
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,5,6,misses morphology and actuation shift,0.666667,0.5,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.833333,0.0,0.0,0.0,0.0,0.706667
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,6,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.0,0.166667,0.666667,0.0,0.0,0.5,0.333333,0.333333,0.5,0.666667,0.166667,0.0,0.166667,0.0,0.56
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,7,6,misses morphology and actuation shift,0.333333,0.166667,0.333333,0.0,0.166667,0.833333,0.0,0.0,0.0,0.333333,0.5,0.5,0.666667,0.5,0.0,0.0,0.0,0.4
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,8,6,misses morphology and actuation shift,0.333333,0.5,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.0,0.166667,0.0,0.3925
minus_embodiment_shift_detector,deformable_handling,spurious_visual_shortcut,9,6,misses morphology and actuation shift,0.666667,0.833333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.8025
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,0,6,misses morphology and actuation shift,0.666667,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.690833
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,1,6,misses morphology and actuation shift,0.666667,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.718333
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,2,6,misses morphology and actuation shift,0.666667,0.666667,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.758333
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,3,6,misses morphology and actuation shift,0.833333,0.666667,0.333333,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.333333,0.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.884167
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,4,6,misses morphology and actuation shift,0.5,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.0,0.0,0.333333,0.0,0.570833
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,5,6,misses morphology and actuation shift,0.333333,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.0,0.166667,0.5,0.333333,0.0,0.5,0.0,0.0,0.333333,0.0,0.446667
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,6,6,misses morphology and actuation shift,0.666667,0.833333,0.166667,0.0,0.166667,0.5,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.774167
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,7,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.0,0.0,0.5,0.333333,0.0,0.333333,0.5,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.556667
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,8,6,misses morphology and actuation shift,0.333333,0.833333,0.333333,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.666667,0.5,0.0,0.166667,0.333333,0.0,0.434167
minus_embodiment_shift_detector,deformable_handling,recovery_scarce_failure,9,6,misses morphology and actuation shift,0.5,0.5,0.333333,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.333333,0.0,0.666667,0.333333,0.333333,0.166667,0.166667,0.0,0.553333
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,0,6,misses morphology and actuation shift,0.5,0.666667,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.666667,0.166667,0.166667,0.166667,0.0,0.616667
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,1,6,misses morphology and actuation shift,0.666667,0.166667,0.333333,0.0,0.0,0.666667,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.72
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,2,6,misses morphology and actuation shift,0.666667,1.0,0.666667,0.0,0.0,0.5,0.0,0.333333,0.0,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.0,0.830833
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,3,6,misses morphology and actuation shift,0.5,0.5,0.0,0.166667,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.5,0.166667,0.0,0.0,0.0,0.578333
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,4,6,misses morphology and actuation shift,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.333333,0.666667,0.166667,0.0,0.166667,0.0,0.555833
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,5,6,misses morphology and actuation shift,0.666667,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.5,0.166667,0.166667,0.166667,0.0,0.7375
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,6,6,misses morphology and actuation shift,0.666667,0.333333,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.5,0.5,0.666667,0.5,0.5,0.0,0.166667,0.0,0.734167
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,7,6,misses morphology and actuation shift,0.333333,0.666667,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.451667
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,8,6,misses morphology and actuation shift,0.666667,0.666667,0.0,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.5,0.0,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.735
minus_embodiment_shift_detector,deformable_handling,distribution_mixture_aliasing,9,6,misses morphology and actuation shift,0.666667,0.666667,0.0,0.0,0.0,0.666667,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.8
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,0,6,misses morphology and actuation shift,0.166667,0.5,0.0,0.166667,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.255
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,1,6,misses morphology and actuation shift,0.333333,0.833333,0.666667,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.5,0.0,0.166667,0.0,0.0,0.426667
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,2,6,misses morphology and actuation shift,0.666667,1.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.768333
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,3,6,misses morphology and actuation shift,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.333333,0.5,0.333333,0.0,0.333333,0.166667,0.0,0.496667
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,4,6,misses morphology and actuation shift,0.666667,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.5,0.166667,0.0,0.0,0.0,0.710833
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,5,6,misses morphology and actuation shift,0.666667,0.833333,0.166667,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.666667,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.0,0.759167
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,6,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.333333,0.0,0.666667,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.540833
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,7,6,misses morphology and actuation shift,0.333333,0.333333,0.166667,0.166667,0.0,0.833333,0.5,0.166667,0.5,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.0,0.33
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,8,6,misses morphology and actuation shift,0.5,0.833333,0.166667,0.166667,0.166667,0.833333,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.575
minus_embodiment_shift_detector,deformable_handling,actuator_latency_shift,9,6,misses morphology and actuation shift,0.833333,0.666667,0.0,0.0,0.0,0.666667,0.0,0.166667,0.333333,0.5,0.0,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.953333
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,0,6,misses morphology and actuation shift,0.5,0.5,0.0,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.535833
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,1,6,misses morphology and actuation shift,0.666667,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.333333,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.574167
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,2,6,misses morphology and actuation shift,0.833333,0.333333,0.333333,0.0,0.0,0.666667,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.868333
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,3,6,misses morphology and actuation shift,0.666667,0.5,0.333333,0.166667,0.0,0.666667,0.166667,0.333333,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.0,0.688333
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,4,6,misses morphology and actuation shift,0.666667,0.333333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.5,0.0,0.0,0.0,0.0,0.768333
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,5,6,misses morphology and actuation shift,0.333333,0.333333,0.333333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.38
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,6,6,misses morphology and actuation shift,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.666667,0.333333,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.368333
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,7,6,misses morphology and actuation shift,0.5,0.5,0.166667,0.0,0.166667,0.666667,0.333333,0.0,0.166667,0.666667,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.545833
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,8,6,misses morphology and actuation shift,0.666667,0.5,0.0,0.166667,0.0,0.666667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.666667,0.166667,0.333333,0.0,0.0,0.74
minus_embodiment_shift_detector,deformable_handling,mixed_exception_stress,9,6,misses morphology and actuation shift,0.666667,0.333333,0.666667,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.5,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.699167
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,0,6,misses morphology and actuation shift,0.666667,0.833333,0.333333,0.0,0.0,0.5,0.0,0.0,0.333333,0.333333,0.166667,0.166667,1.0,0.166667,0.0,0.0,0.0,0.830833
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,1,6,misses morphology and actuation shift,0.5,0.333333,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.333333,0.5,0.5,0.666667,0.166667,0.0,0.166667,0.0,0.533333
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,2,6,misses morphology and actuation shift,0.833333,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,3,6,misses morphology and actuation shift,0.666667,0.833333,0.5,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.666667,0.166667,0.166667,0.166667,0.0,0.708333
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,4,6,misses morphology and actuation shift,0.333333,0.666667,0.333333,0.166667,0.666667,0.833333,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.384167
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,5,6,misses morphology and actuation shift,0.666667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.833333,0.166667,0.0,0.0,0.0,0.7775
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,6,6,misses morphology and actuation shift,0.833333,0.666667,0.166667,0.0,0.166667,0.5,0.333333,0.0,0.166667,0.166667,0.333333,0.333333,0.666667,0.5,0.0,0.0,0.0,0.8975
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,7,6,misses morphology and actuation shift,0.666667,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.5,0.333333,0.166667,0.666667,0.166667,0.0,0.166667,0.0,0.6725
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,8,6,misses morphology and actuation shift,0.666667,0.333333,0.166667,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.5,0.5,0.166667,0.333333,0.0,0.0,0.0,0.0,0.7425
minus_embodiment_shift_detector,mobile_manipulation,rare_contact_tail,9,6,misses morphology and actuation shift,0.5,0.166667,0.0,0.166667,0.166667,0.833333,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.0,0.5325
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,0,6,misses morphology and actuation shift,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.333333,0.166667,0.333333,0.333333,0.166667,0.666667,0.333333,0.0,0.166667,0.0,1.0
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,1,6,misses morphology and actuation shift,0.833333,0.5,0.333333,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.898333
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,2,6,misses morphology and actuation shift,0.666667,0.833333,0.666667,0.0,0.166667,0.833333,0.5,0.0,0.333333,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.0,0.0,0.745
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,3,6,misses morphology and actuation shift,0.166667,0.833333,0.166667,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.5,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.254167
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,4,6,misses morphology and actuation shift,0.833333,0.833333,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.166667,0.0,0.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.948333
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,5,6,misses morphology and actuation shift,0.833333,0.833333,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.5,0.166667,0.0,0.0,0.0,0.940833
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,6,6,misses morphology and actuation shift,0.833333,0.5,0.333333,0.0,0.0,0.833333,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.0,0.945
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,7,6,misses morphology and actuation shift,0.166667,0.833333,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.5,0.666667,0.166667,0.666667,0.166667,0.0,0.166667,0.0,0.273333
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,8,6,misses morphology and actuation shift,0.833333,0.833333,0.0,0.0,0.166667,0.666667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.166667,0.0,0.935
minus_embodiment_shift_detector,mobile_manipulation,occluded_precondition,9,6,misses morphology and actuation shift,0.5,0.666667,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.0,0.613333
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,0,6,misses morphology and actuation shift,0.5,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.514167
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,1,6,misses morphology and actuation shift,0.5,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.501667
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,2,6,misses morphology and actuation shift,0.666667,0.5,0.0,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.0,0.720833
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,3,6,misses morphology and actuation shift,0.833333,0.333333,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.925833
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,4,6,misses morphology and actuation shift,0.333333,0.5,0.166667,0.166667,0.0,0.666667,0.166667,0.0,0.0,0.5,0.5,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.400833
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,5,6,misses morphology and actuation shift,0.833333,0.666667,0.333333,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.666667,0.166667,0.166667,0.166667,0.0,0.9575
minus_embodiment_shift_detector,mobile_manipulation,embodiment_mismatch,6,6,misses morphology and actuation shift,0.666667,0.5,0.0,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.5,0.5,0.5,0.5,0.0,0.333333,0.166667,0.0,0.7225
